city,tmpd,dptp,date,pm25tmean2,pm10tmean2,o3tmean2,no2tmean2
chic,48,38.5,10/22/2003,12.9,12.5,17.49068323,20.63888889
chic,46,40.8,10/23/2003,6.8,28.5,12.40176528,27.16847042
chic,48,42.8,10/24/2003,16.6875,37.4,10.75595238,29.48611111
chic,52,45.3,10/25/2003,17.1,24,4.690476191,26.36111111
chic,40,33.5,10/26/2003,10,8.5,6.806547619,12.68055556
chic,38,32.3,10/27/2003,14.5125,22,4.749482402,19.44444444
chic,48,38.7,10/28/2003,8,27.5,8.298913044,15.99305556
chic,44,35.7,10/29/2003,,18.5,7.260365411,16.54103535
chic,55,49,10/30/2003,10.925,25.4,19.23317805,24.24040404
chic,58,52.6,10/31/2003,,35.5,10.75595238,16.86805556
chic,47,41.7,11/1/2003,,15,9.989583333,13.41666667
chic,52,50.9,11/2/2003,12.375,13.5,3.864583333,14.8125
chic,49,49.1,11/3/2003,9.6,11,6.518115942,12
chic,59,57,11/4/2003,4.7,28.5,8.617300725,21.09722222
chic,42,34.2,11/5/2003,11.5875,15.6,8.25,17.99305556
chic,38,22,11/6/2003,,15,8.9375,25.55706522
chic,35,17.3,11/7/2003,19,21.5,14.4361413,26.87698413
chic,27,18.1,11/8/2003,7.685714286,15,13.17708333,26.34722222
chic,31,16.9,11/9/2003,15,19,10.98958333,31.98611111
chic,38,30.2,11/10/2003,25.6,26.5,6.200634058,33.66666667
chic,50,50.1,11/11/2003,21.4625,31.2,3.375,17.19444444
chic,48,39.9,11/12/2003,12.5,48.5,12.51086957,15.52777778
chic,35,15.8,11/13/2003,16.7,16,14.83197464,23.15338164
chic,36,23.1,11/14/2003,9.825,26,6.229166667,28.13510101
chic,40,39.8,11/15/2003,14.2,17,4.854166667,19.56944444
chic,45,43.7,11/16/2003,14.3,13,2.916666667,18.30555556
chic,44,44.7,11/17/2003,22.875,27.2,6.665719697,25.15277778
chic,55,55.1,11/18/2003,9.1,15,7.678442029,22.28442029
chic,47,34.7,11/19/2003,14,17,9.375,27.16666667
chic,50,40.4,11/20/2003,7.785714286,26.5,9.466032609,28.03174603
chic,46,36.5,11/21/2003,7.7,10,15.48958333,19.25
chic,53,48,11/22/2003,24.2,28.5,5.354166667,23.36111111
chic,48,47.1,11/23/2003,8.1125,11.6,17.73958333,10.81944444
chic,25,14,11/24/2003,7.4,32,17.19882246,14.67460318
chic,33,21.6,11/25/2003,16,28.5,8.28125,26.28409091
chic,40,28.3,11/26/2003,15.0875,30.5,5.567028986,29.80555556
chic,41,37.4,11/27/2003,19.5,17.5,6.052083333,24.88888889
chic,33,22.5,11/28/2003,15.8,15.5,17.19791667,19.11111111
chic,31,21.3,11/29/2003,9.5125,13.75,16.13541667,18.81944444
chic,46,27.4,11/30/2003,5.6,12,16.22916667,19.09722222
chic,35,14.4,12/1/2003,6.5,18.5,18.62907609,23.01388889
chic,30,13,12/2/2003,6.457142857,15.5,10.5009058,34.82828283
chic,34,22.3,12/3/2003,9,23.5,11.65625,29.88888889
chic,37,29.7,12/4/2003,15.8,23,3.939311594,28.06271044
chic,37,30.9,12/5/2003,8.0125,15,16.17708333,24.5
chic,34,26.9,12/6/2003,11.8,16,6.03125,28.19444444
chic,34,28.5,12/7/2003,21.1,21,4.583333333,24.625
chic,40,33.9,12/8/2003,21.95,21,3.052083333,28.86868687
chic,45,41.9,12/9/2003,26.8,33.5,1.097826087,27.23989899
chic,41,40.4,12/10/2003,12,11.5,6.71875,23.56944444
chic,22,14.3,12/11/2003,7.728571429,12,12.16197299,21.53333333
chic,17,6.4,12/12/2003,18.8,27.5,6.895833333,34.99094203
chic,21,16.7,12/13/2003,18.3,24,10.16666667,35.72916667
chic,28,23.8,12/14/2003,17.825,20,10.66666667,29.0625
chic,31,27.7,12/15/2003,22.5,18,7.069293478,28.77916667
chic,34,26.5,12/16/2003,13.3,16,9.426630435,19.70833333
chic,23,18.5,12/17/2003,15,22.2,9.114253953,24.16666667
chic,23,19.7,12/18/2003,36.3,26,5.25,29.56628788
chic,25,15.4,12/19/2003,9,25.5,15.17708333,22.83333333
chic,20,8.2,12/20/2003,7.928571429,19,11.10416667,26.45833333
chic,37,25.9,12/21/2003,8.5,21.5,16.82291667,21.89583333
chic,42,33.1,12/22/2003,22.5,26,4.895833333,25.13068182
chic,32,27.6,12/23/2003,14.31428571,14.8,4.671467391,24.70833333
chic,22,14.5,12/24/2003,9.6,19,13.78333333,22.625
chic,27,15.4,12/25/2003,12.4,21,10.52083333,27.85416667
chic,30,22.5,12/26/2003,17.3625,24.5,2.895833333,39.6875
chic,39,23.9,12/27/2003,11.3,18.5,7.552083333,27.97916667
chic,45,32.9,12/28/2003,10.5,14.5,13.13541667,20.5
chic,39,26.7,12/29/2003,8.66,15.5,8.595108696,21.20833333
chic,34,22.7,12/30/2003,10,17.5,10.98460145,19.53351449
chic,32,20.3,12/31/2003,17.5,15.5,12.38541667,24.91071429
chic,35,30.4,1/1/2004,14.38571429,17,6.833333333,26.52083333
chic,49,47.5,1/2/2004,18.4,20.5,5.885416667,20.75
chic,41,28.8,1/3/2004,10,9,10.07291667,20.625
chic,31,25.8,1/4/2004,4.65,7.4,23.08333333,10.6875
chic,17,12.4,1/5/2004,11,16,15.2490942,23.43939394
chic,3,-6,1/6/2004,17.2,24,19.58860343,19.11111111
chic,15,3.5,1/7/2004,13.8,24.5,10.09782609,29.33333333
chic,24,17.3,1/8/2004,11.5,25,8.3125,32.61111111
chic,22,17.2,1/9/2004,13.9,17,20.54166667,25.7826087
chic,21,16.5,1/10/2004,15.4125,24.2,9.875,28.19444444
chic,33,24.9,1/11/2004,,12,14.39583333,18.86111111
chic,35,27.4,1/12/2004,18,14,7.740942029,19.76010101
chic,30,19.4,1/13/2004,12.62857143,18,12.12296196,27.65277778
chic,27,21.1,1/14/2004,15,31.5,10.65416667,23.41035354
chic,19,7.1,1/15/2004,8.1,29,13.78125,34.21717172
chic,27,18.4,1/16/2004,19.15,30.4,7.174632353,27.38768116
chic,31,28.3,1/17/2004,19.8,20,3.34375,25.90277778
chic,18,2.8,1/18/2004,7.6,14,20.38541667,13.58333333
chic,11,0.3,1/19/2004,6.075,18,17.34375,25.5
chic,15,2.2,1/20/2004,15.8,24,9.405797101,39.20436508
chic,24,14.3,1/21/2004,20.2,26,10.17346015,26.04166667
chic,11,-7.2,1/22/2004,5.944444444,23.8,20.81023551,18.30797101
chic,15,8.6,1/23/2004,12.8,36,8.354166667,27.15079365
chic,15,10.9,1/24/2004,12.1,19,13.77083333,29.375
chic,18,7.5,1/25/2004,7.885714286,29.5,26.73958333,18.16666667
chic,22,18.3,1/26/2004,15,24,19.02083333,24.39772727
chic,17,12.9,1/27/2004,16.4,13,13.91440217,29.60628019
chic,7,-0.8,1/28/2004,16.3,30,13.61458333,26.51388889
chic,2,-6.8,1/29/2004,18.3,29,10.75473485,33.5
chic,-3,-12.7,1/30/2004,18.3,32,13.27672101,28.49747475
chic,4,-4.2,1/31/2004,22.28571429,50,8.15625,36.90277778
chic,21,10.1,2/1/2004,22.3,45,13.41666667,35.51388889
chic,28,22.2,2/2/2004,17,49,5.368371212,36.16666667
chic,21,17.4,2/3/2004,26.37777778,35,8.607789855,33.67929293
chic,13,3.8,2/4/2004,19.7,55,10.51799242,44.51082251
chic,26,19.6,2/5/2004,8.2,24,17.4375,30.51388889
chic,28,23.6,2/6/2004,19.27142857,21.5,9.760416667,34.54166667
chic,20,20,2/7/2004,20.9,14.5,19.51388889,27.88888889
chic,16,16,2/8/2004,20.45,19,16.70833333,32.03333333
chic,28,20.9,2/9/2004,14.65714286,20.6,26.00275033,24.59294701
chic,20,14.2,2/10/2004,28.9,22.5,22.94248188,23.43055556
chic,23,16.5,2/11/2004,18.5,31,12.01136364,38.04468599
chic,22,16,2/12/2004,22.1,30,16.66666667,28.91666667
chic,20,11.2,2/13/2004,24.5,17.5,21.77083333,23.25881643
chic,26,17.6,2/14/2004,9.3,26.5,23.97916667,21.7037037
chic,14,10.9,2/15/2004,6.528571429,13.75,28.72916667,21.01388889
chic,16,7.7,2/16/2004,,31,13.27083333,41.66666667
chic,24,15.8,2/17/2004,43.4,49,8.27807971,44.9781746
chic,29,23.5,2/18/2004,48.15714286,61,8.162137681,43.70833333
chic,36,31.7,2/19/2004,40,41,5.322916667,42.22222222
chic,39,35.1,2/20/2004,22.3,22,18.04166667,30.77475845
chic,33,26,2/21/2004,7.866666667,14.4,26.65625,20.98611111
chic,34,28.1,2/22/2004,18.2,22.5,13.65625,31.61111111
chic,41,32.6,2/23/2004,27.5,25,11.89719203,29.27596618
chic,34,29.7,2/24/2004,19.2375,17.5,22.53759058,21.44444444
chic,31,24.6,2/25/2004,11,19,23.59375,27.44323672
chic,34,25.2,2/26/2004,18.5,25,17.55208333,29.6984127
chic,35,24.7,2/27/2004,30.71111111,50.8,12.02083333,33.79444444
chic,40,27.6,2/28/2004,24,37,10.98958333,33.06944444
chic,47,32.5,2/29/2004,18.2,21,20.66893116,32.45833333
chic,54,42.4,3/1/2004,10.26666667,13.5,25.125,23.64583333
chic,44,37.2,3/2/2004,15.95,17.5,16.31657609,15.41666667
chic,43,34.5,3/3/2004,28.15,33,12.70075758,27.34343434
chic,41,39.4,3/4/2004,29.175,37.2,6.895380435,23.41593567
chic,50,41.8,3/5/2004,7.6,19,20.29166667,15.90428744
chic,41,31.3,3/6/2004,11,13.5,23.19791667,17.125
chic,40,28.3,3/7/2004,7.625,12,33.46875,10.63888889
chic,34,20.8,3/8/2004,11.8,20,21.85461957,23.40277778
chic,33,25.6,3/9/2004,11.8,12.5,25.22493961,25.13285024
chic,37,25.4,3/10/2004,13.825,26.4,20.64583333,29.79761905
chic,31,16.8,3/11/2004,10.5,47.5,17.53125,14.39121478
chic,25,7.1,3/12/2004,10.1,22.5,16.72916667,23.47916667
chic,33,18.4,3/13/2004,17.7125,24.5,14.75,36.70833333
chic,39,27.9,3/14/2004,13.4,17.5,29.5625,14.1875
chic,32,22.4,3/15/2004,7.3,9.5,27.69565217,26.73684211
chic,32,26.1,3/16/2004,10.67777778,17.75,27.30833333,21.82638889
chic,32,28.4,3/17/2004,23.1,22.5,7.492753623,32.95652174
chic,32,30.9,3/18/2004,26.5,21,8.694142512,38.88888889
chic,38,30.7,3/19/2004,20.1875,23.5,14.97222222,29.90277778
chic,47,28.8,3/20/2004,17,24,27.1875,19.86111111
chic,28,16.1,3/21/2004,7.3,11.5,31.6875,12.10416667
chic,30,10,3/22/2004,10.6625,23.4,19.72168737,26.85416667
chic,46,24.4,3/23/2004,30,43,22.65531185,30.84027778
chic,54,44.8,3/24/2004,26.5,28,18.35158515,29.16002416
chic,60,52.8,3/25/2004,17.9875,29,20.32796913,26.43055556
chic,56,54.9,3/26/2004,12.05,23,16.85192259,22.67261905
chic,51,47.4,3/27/2004,14,20.5,16.01190476,24.94444444
chic,61,52.5,3/28/2004,11.9,18.2,26.32738095,13.21230159
chic,51,37.8,3/29/2004,13.3,18.5,21.15826331,24.33333333
chic,48,37,3/30/2004,22.5,54.5,19.21098603,29.77113527
chic,42,32.1,3/31/2004,5.775,8.5,26.17092803,15.32222222
chic,42,27.9,4/1/2004,11.1,11,32.22619048,18.92063492
chic,44,23.7,4/2/2004,12.2,16,28.17309774,25.33333333
chic,43,23.8,4/3/2004,7.7625,24.8,27.48177083,23.54166667
chic,37,24.5,4/4/2004,2.6,6,37.91666667,11.29166667
chic,39,24.4,4/5/2004,11,32.5,29.03317482,29.73232323
chic,56,37.5,4/6/2004,21.8375,55.5,30.81132364,33.32407407
chic,52,32.4,4/7/2004,18.5,31,33.58449793,31.83333333
chic,46,35.9,4/8/2004,21,32,27.68167702,27.65277778
chic,45,29.8,4/9/2004,12.4375,28.2,20.24702381,33.33333333
chic,44,30.3,4/10/2004,15.5,25,22.62797619,29.02777778
chic,37,26.8,4/11/2004,5.9,6.5,32.28571429,12.59722222
chic,36,21.8,4/12/2004,3.442857143,16,30.25160456,13.15277778
chic,38,25.4,4/13/2004,7.05,15,29.45833333,19.97222222
chic,49,27.5,4/14/2004,20.25,61,17.11024845,43.00198413
chic,61,33.9,4/15/2004,14.525,59.8,31.13690476,33.34430946
chic,70,45.6,4/16/2004,14.45,40,37.33294514,27.69444444
chic,64,51.6,4/17/2004,16.5,25,44.47619048,24.125
chic,69,50.7,4/18/2004,13.38571429,59.5,38.77976191,16.77777778
chic,60,48.4,4/19/2004,6.9,54,29.29541926,16.1886646
chic,54,48.4,4/20/2004,14.85,30.5,18.26501035,21.75664251
chic,54,48.5,4/21/2004,8.555555556,17.8,26.33449793,18.55555556
chic,48,37.5,4/22/2004,7.4,9.5,27.13501082,21.26388889
chic,51,37,4/23/2004,16.1,23.5,22.9702381,33.08091787
chic,45,39.5,4/24/2004,16.3,33.5,26.94047619,24.97222222
chic,54,48.7,4/25/2004,9.3,13,25.25,15.73611111
chic,52,34.2,4/26/2004,11.6,27,27.88392857,19.08885438
chic,44,21.3,4/27/2004,6.422222222,17.2,28.20689817,23.70833333
chic,64,42.3,4/28/2004,11.6,82,40.50894475,22.55555556
chic,69,51.9,4/29/2004,13.6,44.5,44.48240166,20.85748792
chic,51,45.5,4/30/2004,11.6,17,27.20056936,24.68849206
chic,46,37.8,5/1/2004,6.9,7,28.40885417,17.30729167
chic,42,30.3,5/2/2004,3.6,6.5,32.40625,10.74479167
chic,42,28.1,5/3/2004,6.971428571,24.8,21.75430254,26.640625
chic,55,44.3,5/4/2004,11.1,44.5,27.51143569,25.48958333
chic,53,36.5,5/5/2004,10.5,26,25.29404438,25.51034903
chic,69,57.1,5/6/2004,18.0125,59,31.48082386,33.78460145
chic,51,36.4,5/7/2004,7.45,17,33.95754076,15.94270833
chic,67,50.4,5/8/2004,17.8,30,29.61979167,24.828125
chic,70,60.3,5/9/2004,15.14444444,34.25,34.12760417,20.08333333
chic,70,61.6,5/10/2004,16.15,52.5,29.3055933,23.5
chic,68,61.3,5/11/2004,19.1,41.5,33.9370471,24.99048913
chic,76,65.4,5/12/2004,14.5,39.5,28.96517828,22.05208333
chic,72,67.3,5/13/2004,12.7,13,17.97273551,24.12565876
chic,59,54.1,5/14/2004,8,8,11.32440476,19.50520833
chic,47,38.9,5/15/2004,3.2625,9,20.50595238,12.36458333
chic,54,45.8,5/16/2004,13,20,24.66369048,23.93229167
chic,70,62.6,5/17/2004,18.4,29,29.59057971,22.35307018
chic,57,47.2,5/18/2004,6.728571429,10,34.01664402,20.20018116
chic,58,55.6,5/19/2004,12.8,19,23.94327446,26.52083333
chic,74,71.1,5/20/2004,17.8,35,23.76515152,22.50473485
chic,63,58.1,5/21/2004,11.96666667,33.6,28.09375,22.40104167
chic,65,61.6,5/22/2004,11.75,25,25.4921875,18.25
chic,68,61.7,5/23/2004,9.6,31.5,28.46354167,13.98958333
chic,56,47.5,5/24/2004,5.028571429,14,26.76879529,12.22916667
chic,59,53.6,5/25/2004,11.3,29.5,23.00678319,23.02845026
chic,57,46.2,5/26/2004,8.4,23.5,17.02751359,23.41145833
chic,64,55.2,5/27/2004,12.95555556,31.25,23.25668025,25.47124094
chic,53,39.4,5/28/2004,,11.5,25.671875,17.07291667
chic,57,47.7,5/29/2004,8.7,27.5,25.74739583,23.18229167
chic,66,61,5/30/2004,15.7875,25,30.52083333,18.38020833
chic,62,,5/31/2004,5.5,12.5,27.02864583,16.609375
chic,65,50.4,6/1/2004,4.3,33,26.96161685,18.375
chic,59,50.7,6/2/2004,6.633333333,15.8,21.7192029,18.796875
chic,59,40.7,6/3/2004,4.5,14.5,28.8520154,18.41220238
chic,58,43.7,6/4/2004,9.5,23.5,29.36356431,29.86904762
chic,61,47.6,6/5/2004,19.4125,43,38.94791667,29.61458333
chic,72,58.8,6/6/2004,22.2,38,40.78125,24.15625
chic,74,64.6,6/7/2004,19.8,68,39.78385417,22.97916667
chic,83,69,6/8/2004,19.34444444,42,30.21931612,21.7798913
chic,73,67,6/9/2004,10.8,47.5,20.74796196,16.41761364
chic,64,60.5,6/10/2004,6.6,21,10.63632246,17.5719697
chic,73,67.2,6/11/2004,14.81428571,32.5,14.98521904,19.04640152
chic,71,64.7,6/12/2004,10,20,31.05989583,16.70208333
chic,72,64.5,6/13/2004,10.6,19,35.93229167,13.47222222
chic,75,64.1,6/14/2004,9.028571429,18.2,31.10392992,20.97222222
chic,71,57.4,6/15/2004,11.7,27,30.59827899,25.65606061
chic,72,65.4,6/16/2004,16.9,30,21.81216033,26.36209239
chic,72,60.4,6/17/2004,16.02857143,32.5,26.68048007,22.41576087
chic,71,58.1,6/18/2004,13.86666667,36.5,25.64322917,26.70833333
chic,56,39.7,6/19/2004,3.8,9,26.76822917,12.28125
chic,61,45.1,6/20/2004,10.94444444,19.8,26.60416667,22.45833333
chic,63,57.3,6/21/2004,14.1,28,13.20369112,31.8625
chic,65,49.7,6/22/2004,7.2,26.5,20.87069746,21.41856061
chic,70,54,6/23/2004,8.6125,56,28.48395298,23.5625
chic,62,47.5,6/24/2004,5.7,14,21.88473732,22.83990036
chic,61,44.2,6/25/2004,8.5,22.5,19.3359375,26.375
chic,64,47.8,6/26/2004,7.8875,23.2,23.13541667,21.58333333
chic,67,51.3,6/27/2004,12,26.5,26.0546875,23.22916667
chic,65,52.8,6/28/2004,14.5,22.5,23.10461957,23.66485507
chic,69,52.1,6/29/2004,11.28571429,47.5,22.66791214,26.72916667
chic,73,56.2,6/30/2004,15.9,58.5,26.41711957,33.66145833
chic,71,57,7/1/2004,14.7,54.5,37.76325758,27.87962344
chic,71,58.5,7/2/2004,14.97777778,41.4,40.93229167,18.50520833
chic,73,67.2,7/3/2004,18.2,38,31.78645833,17.40625
chic,76,66.6,7/4/2004,7.3,25,31.1953125,11.04513889
chic,68,60.7,7/5/2004,9.1375,15.5,31.63541667,7.604166667
chic,73,64.9,7/6/2004,4.9,32,30.9131567,19.38182583
chic,64,57.6,7/7/2004,8,21,14.97101449,13.53645833
chic,65,52,7/8/2004,6.857142857,18,28.47443182,15.69744318
chic,68,58.2,7/9/2004,13.7,33.5,26.4721201,14.82291667
chic,73,62.7,7/10/2004,17.4,24,35.70535714,13.03125
chic,74,67.3,7/11/2004,17.35714286,29.5,38.77976191,14.48958333
chic,78,67.4,7/12/2004,15.8,30,33.08952981,18.640625
chic,78,67.1,7/13/2004,6.4,44,26.25475544,23.69886364
chic,72,58.2,7/14/2004,9.111111111,28.75,32.21908967,18.125
chic,72,56.3,7/15/2004,15.55,37,25.00679348,24.60125518
chic,73,62.8,7/16/2004,13.1,52.5,28.70572917,22.95833333
chic,70,60.7,7/17/2004,15,17,32.40625,7.880208333
chic,71,59,7/18/2004,17.3,20,24.91500947,11.734375
chic,71,60,7/19/2004,24.2,59.5,26.73663949,23.95833333
chic,80,67.6,7/20/2004,25.375,40.2,35.63009511,25.84375
chic,79,72.8,7/21/2004,20,54.5,27.03209551,26.23721591
chic,79,68.4,7/22/2004,4.8,35.5,25.11231884,18.86513158
chic,65,50.8,7/23/2004,4.1125,9,26.99841486,10.16123188
chic,63,51,7/24/2004,6.8,17.5,28.16666667,9.15625
chic,67,53.2,7/25/2004,11.7,11.5,35.90104167,7.552083333
chic,67,53.6,7/26/2004,9.75,20.4,29.44429348,21.58035714
chic,70,52.8,7/27/2004,18.05,30.5,29.46240942,31.31534091
chic,70,56.1,7/28/2004,25.9,62,28.08876812,38.31770833
chic,72,60.2,7/29/2004,23.74285714,42.5,33.56431159,27.45493659
chic,68,62.7,7/30/2004,25.35,51.5,22.4595788,33.96354167
chic,74,60.2,7/31/2004,17.2,29.5,28.9765625,22.21875
chic,77,62.5,8/1/2004,17.24444444,26,30.171875,26.359375
chic,78,67.7,8/2/2004,15.3,51.5,34.92708333,26.13541667
chic,78,67.7,8/3/2004,7.7,36,40.19784462,26.88385211
chic,70,61.4,8/4/2004,6.8875,10,27.29189312,11.70933618
chic,65,51,8/5/2004,8.5,9.5,28.57404891,8.208333333
chic,65,49.2,8/6/2004,11.4,20,19.65647645,16.78645833
chic,65,52.2,8/7/2004,12.07777778,25,26.609375,21.65104167
chic,70,57,8/8/2004,19.5,28.5,31.44010417,19.890625
chic,75,61.3,8/9/2004,8.3,55.5,31.48029891,17.765625
chic,64,54.7,8/10/2004,6.2375,31.5,12.17889493,9.91236413
chic,58,49,8/11/2004,5.7,29.5,11.77864583,10.80729167
chic,56,48.2,8/12/2004,6.7,17.5,13.02012311,15.9283391
chic,61,50.3,8/13/2004,7.533333333,20.2,16.80729167,19.66168478
chic,60,48.4,8/14/2004,8.5,14.5,19.08333333,15.19791667
chic,62,49,8/15/2004,17.7,19.5,23.78125,17.875
chic,63,51.3,8/16/2004,15.8875,52.5,26.71399457,28.07589286
chic,72,62.3,8/17/2004,19.4,48,33.6066782,25.42992424
chic,70,64.4,8/18/2004,20,35.5,20.16644022,25.57291667
chic,64,50.9,8/19/2004,7.111111111,17.8,20.44406703,14.42451691
chic,66,50.7,8/20/2004,11.8,42.5,10.92708333,28
chic,63,51.2,8/21/2004,9.8,22.5,24.02604167,19.22916667
chic,65,56.2,8/22/2004,16.175,36,30.6875,20.91666667
chic,72,63.7,8/23/2004,17.4,45.5,27.4678442,18.95833333
chic,73,67.4,8/24/2004,10,30,15.45722373,23.75
chic,72,66.5,8/25/2004,7.4,15,12.40523098,20.52777778
chic,75,70.2,8/26/2004,16.1,31.5,21.28351449,19.21527778
chic,78,69.5,8/27/2004,16.5,36.5,22.65738225,22.55042271
chic,68,61.9,8/28/2004,6.0125,6,22.546875,10.625
chic,61,53.9,8/29/2004,5.9,5,19.6577381,8.993055556
chic,64,57.2,8/30/2004,16.4,32,14.6392663,24.21329365
chic,67,58.3,8/31/2004,15.34285714,32.4,19.21978961,27.46717172
chic,70,60.3,9/1/2004,,47.5,25.51154891,31.68629808
chic,73,62,9/2/2004,,42,33.84375,30.2985572
chic,73,64.3,9/3/2004,37.28571429,51.5,26.04947917,33.26041667
chic,73,63.2,9/4/2004,38.8,50.5,29.4609375,31.14583333
chic,76,66.5,9/5/2004,41.5,45,34.24479167,22.40625
chic,68,63.2,9/6/2004,20.7625,30.2,29.91145833,13.05208333
chic,66,51.3,9/7/2004,14.7,16,21.28645833,15.63541667
chic,65,53.9,9/8/2004,5.6,10,23.79211957,9.661458333
chic,64,54.5,9/9/2004,7.171428571,17,17.32552083,16.78787879
chic,66,54.4,9/10/2004,17.8,54,19.06770833,30.21354167
chic,70,57,9/11/2004,19.3,37,31.703125,34.47395833
chic,71,57.9,9/12/2004,28.52857143,42.75,40.90104167,27.97395833
chic,71,60.7,9/13/2004,,48.5,32.25782279,30.42675983
chic,75,64.7,9/14/2004,22.75,46.5,31.73192523,20.56657609
chic,77,65.9,9/15/2004,16.95714286,59,25.99830163,19.359375
chic,66,53.6,9/16/2004,9,18,23.82582816,19.984375
chic,62,49.1,9/17/2004,7.3,13.5,26.62878788,17.96685606
chic,64,52.2,9/18/2004,10.2125,24.2,24.63095238,23.05729167
chic,68,49.3,9/19/2004,10.7,16.5,28.26785714,18.85416667
chic,64,47.5,9/20/2004,,31,26.51242236,28.52966486
chic,67,50.5,9/21/2004,17.4875,61,30.20755694,38.33831522
chic,66,52.4,9/22/2004,26,71.5,30.686853,39.44940476
chic,70,53.3,9/23/2004,27.9,60.5,33.01785714,39.61458333
chic,69,50.7,9/24/2004,12.91111111,35,23.21726191,31.16666667
chic,62,49.9,9/25/2004,9.8,15.5,20.76785714,19
chic,59,47.6,9/26/2004,,18,19.14285714,20.40625
chic,61,48.2,9/27/2004,18.47142857,42.5,15.67883023,40.85416667
chic,59,47.1,9/28/2004,,15.5,22.47049689,15.34270833
chic,54,44.9,9/29/2004,9.6,12.5,19.34083851,24.94570707
chic,54,41.2,9/30/2004,17.81111111,41.6,12.95238095,35.82142857
chic,62,49.2,10/1/2004,,51.5,25.06764069,31.44444444
chic,48,30.9,10/2/2004,7.8,11.5,17.25,17.04166667
chic,53,32.5,10/3/2004,7.7375,21.5,18.98809524,21.44444444
chic,47,30.3,10/4/2004,9.3,14,16.54680736,19.77777778
chic,46,29,10/5/2004,11.9,37.5,7.803959627,32.1147343
chic,61,35.9,10/6/2004,11.4375,41,9.558712121,36.54166667
chic,60,41.7,10/7/2004,18.8,46.5,20.41330228,38.61775362
chic,64,61.2,10/8/2004,24.55,34,16.51488095,22.55555556
chic,57,41,10/9/2004,10.35,18.5,16.29166667,26.55555556
chic,52,42.9,10/10/2004,9.9,14.5,18.80952381,19.44444444
chic,53,43.6,10/11/2004,13.1,19,20.74404762,23.47222222
chic,51,44.4,10/12/2004,13.2,29.2,16.08152174,23.39371981
chic,58,47.8,10/13/2004,24.8,29,13.87797619,28.66666667
chic,52,46.6,10/14/2004,12.35,17,11.26488095,23.13888889
chic,49,41.1,10/15/2004,8.6,11.5,9.273550725,17.28321256
chic,43,29.5,10/16/2004,4.2,17,17.64880952,8.25
chic,43,28.9,10/17/2004,8.3,14,14.84226191,19.31944444
chic,45,39.3,10/18/2004,12.3875,18,13.34690853,22.14009662
chic,51,46.5,10/19/2004,13.1,17,11.62060041,17.58454106
chic,52,48,10/20/2004,14.75,12.5,14.28597309,18.79459064
chic,53,46.1,10/21/2004,11.6875,19.5,14.9702381,20.38888889
chic,54,49.3,10/22/2004,25.6,34,10.19629917,24.83333333
chic,66,54.8,10/23/2004,13.8,21,13.47619048,15.05555556
chic,55,43.4,10/24/2004,8.233333333,14.2,14.4375,21.56944444
chic,57,44.9,10/25/2004,18.6,42,13.58139234,36.08454106
chic,57,52.1,10/26/2004,27.3,31,12.561853,26.68021049
chic,58,52.1,10/27/2004,31.6125,28,14.47202616,26.30176768
chic,54,52.3,10/28/2004,43.6,41.5,6.207880435,26.34722222
chic,69,65.9,10/29/2004,18.1,36.5,10.09805254,19.33333333
chic,61,44.2,10/30/2004,6,18.6,17.67447917,10.13888889
chic,51,41.2,10/31/2004,5.9,14,14.3671875,12.30555556
chic,50,46.1,11/1/2004,10.1,15,10.11458333,19.17222222
chic,47,41.6,11/2/2004,4.85,9.5,9.947916667,23.38888889
chic,49,38.1,11/3/2004,8.4,16.5,16.43931159,21.95039683
chic,46,38.8,11/4/2004,11.9,14,12.24048913,25.41786284
chic,45,27.5,11/5/2004,6.975,16,15.98958333,24.58333333
chic,54,36.7,11/6/2004,10.3,26.5,12.58333333,22.5
chic,47,27.9,11/7/2004,6.5,15,20.08333333,16.20833333
chic,39,18.9,11/8/2004,7,25.5,9.58423913,33.0625
chic,45,24.3,11/9/2004,13.2,38.5,7.691123188,29.91666667
chic,55,38.3,11/10/2004,22.5,60.5,10.66123188,32.04528986
chic,44,30.8,11/11/2004,5.65,11.5,25.11458333,13.20833333
chic,39,26.9,11/12/2004,8.6,6,25.03125,17.27717391
chic,36,26.9,11/13/2004,8.95,23,17.84375,24.375
chic,38,26.4,11/14/2004,16.8875,27,7.833333333,31.625
chic,40,33.1,11/15/2004,,46.5,2.196557971,34.59722222
chic,51,47.8,11/16/2004,29.6,42,2.746376812,25.60265701
chic,59,55.8,11/17/2004,28.16666667,35,2.730654762,20.15277778
chic,55,54.3,11/18/2004,28,28,4.104166667,20.34722222
chic,52,51,11/19/2004,21.4,20.5,8.696105073,23.47222222
chic,49,42.8,11/20/2004,10.525,11.5,11.16666667,14.27777778
chic,38,29,11/21/2004,11.6,16.5,11.23958333,19.33333333
chic,42,33.2,11/22/2004,22.6,39,3.508152174,29.27489178
chic,45,38.6,11/23/2004,18.38888889,24.8,7.65625,19.53985507
chic,37,30.7,11/24/2004,12,8,25.22916667,14.63888889
chic,27,21.1,11/25/2004,11.6,12.5,12.91666667,25.11111111
chic,37,33,11/26/2004,11.65714286,17.5,4.958333333,25.20833333
chic,42,39.7,11/27/2004,6.25,8,14.65277778,16.95833333
